,id_student,login_frequency,total_clicks,activity_std,submission_delay,avg_score,study_status,withdrawal_status,gender,region,highest_education,imd_band,age_band
11741,590353,1393,4200,62.76786501107698,-40.42857142857143,75.71428571428571,finished,didn't withdraw,F,South Region,A Level or Equivalent,90-100%,0-35
11742,590360,168,384,66.27065715684431,-1.0,60.166666666666664,finished,didn't withdraw,F,Ireland,Lower Than A Level,40-50%,0-35
11743,590362,1826,4257,61.40098944399996,-2.5454545454545454,81.9090909090909,finished,didn't withdraw,F,Scotland,A Level or Equivalent,60-70%,35-55
11744,590365,351,1002,15.560130046333917,0.3333333333333333,85.33333333333333,finished,didn't withdraw,F,Scotland,HE Qualification,60-70%,35-55
11745,590370,157,452,0.0,0.0,43.0,finished,didn't withdraw,M,Ireland,Lower Than A Level,0-10%,35-55
11746,590372,3751,10890,61.361818154881355,-4.181818181818182,79.0,finished,didn't withdraw,F,North Region,HE Qualification,40-50%,35-55
11747,590392,2905,5782,79.06233322235192,-5.714285714285714,79.85714285714286,finished,didn't withdraw,M,East Midlands Region,A Level or Equivalent,80-90%,0-35
11748,590397,10081,26585,75.00768364590562,0.2125984251968504,70.03149606299213,finished,didn't withdraw,F,Ireland,A Level or Equivalent,0-10%,0-35
11749,590402,88,234,0.0,-1.0,17.0,finished,didn't withdraw,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55
11750,590403,57,192,0.0,-2.0,74.0,finished,didn't withdraw,F,Scotland,HE Qualification,70-80%,0-35
11751,590408,2915,5863,58.87119993526701,0.36363636363636365,56.36363636363637,finished,didn't withdraw,F,London Region,Lower Than A Level,0-10%,0-35
11752,590410,1528,3132,33.674916480965464,-5.75,65.25,unfinished,late withdrawal,F,South West Region,A Level or Equivalent,30-40%,0-35
11753,590416,628,1768,51.86769769824113,-3.0,36.5,finished,didn't withdraw,F,London Region,HE Qualification,20-30%,35-55
11754,590443,8687,25823,78.9986503016501,-7.285714285714286,81.57142857142857,finished,didn't withdraw,F,South West Region,A Level or Equivalent,30-40%,0-35
11755,590444,964,1784,51.77499396426811,10.75,59.75,unfinished,late withdrawal,F,South Region,A Level or Equivalent,50-60%,35-55
11756,590445,812,2520,60.96045005237606,-55.857142857142854,75.0,finished,didn't withdraw,F,South West Region,Lower Than A Level,70-80%,0-35
11757,590461,688,2096,14.301109716746977,-2.0,90.0,finished,didn't withdraw,F,West Midlands Region,A Level or Equivalent,90-100%,0-35
11758,590462,835,2577,102.86583159798411,-72.66666666666667,76.66666666666667,unfinished,late withdrawal,M,North Western Region,A Level or Equivalent,0-10%,0-35
11759,590482,4956,11340,79.06233322235192,-3.0,51.57142857142857,finished,didn't withdraw,M,North Region,HE Qualification,10-20,0-35
11760,590499,4411,20009,78.86528598396974,1.9090909090909092,73.0,finished,didn't withdraw,M,North Region,HE Qualification,10-20,0-35
11761,590502,1004,2456,28.000000000000004,0.75,74.75,finished,didn't withdraw,F,Wales,No Formal quals,30-40%,35-55
11762,590508,14544,57288,74.68849481335816,-57.333333333333336,79.5,finished,didn't withdraw,F,South West Region,A Level or Equivalent,10-20,0-35
11763,590519,136,440,25.825267558041766,2.5,73.5,finished,didn't withdraw,F,North Western Region,A Level or Equivalent,80-90%,0-35
11764,590540,693,2997,58.62405542278559,0.0,84.88888888888889,finished,didn't withdraw,M,North Region,Lower Than A Level,0-10%,0-35
11765,590541,8169,20650,74.23704409764781,-4.571428571428571,94.42857142857143,finished,didn't withdraw,F,Wales,A Level or Equivalent,50-60%,35-55
11766,590543,510,1688,14.405881151970743,2.5,62.0,unfinished,late withdrawal,M,South Region,Lower Than A Level,40-50%,0-35
11767,590548,1185,7080,95.74306420537387,-78.04444444444445,87.33333333333333,unfinished,late withdrawal,M,South West Region,Lower Than A Level,0-10%,35-55
11768,590562,1116,3768,61.95589173214445,1.5,81.83333333333333,finished,didn't withdraw,F,South West Region,A Level or Equivalent,40-50%,0-35
11769,590590,230,702,87.1709196393455,-70.0,85.0,unfinished,late withdrawal,F,South West Region,Lower Than A Level,20-30%,0-35
11770,590593,3748,16920,83.54631359354758,-39.67741935483871,90.24193548387096,unfinished,late withdrawal,F,North Western Region,Lower Than A Level,10-20,35-55
11771,590616,1032,2508,61.861662184481844,-1.8333333333333333,66.16666666666667,finished,didn't withdraw,M,South West Region,A Level or Equivalent,60-70%,0-35
11772,590625,3160,8730,64.39194971738158,0.0,72.4,finished,didn't withdraw,F,Wales,Lower Than A Level,10-20,0-35
11773,590626,3305,16210,53.72085472661562,-0.3023255813953488,61.27906976744186,unfinished,normal withdrawal,M,Scotland,Lower Than A Level,60-70%,35-55
11774,590662,448,1456,73.3367752815438,-63.75,83.75,finished,didn't withdraw,F,East Midlands Region,A Level or Equivalent,80-90%,0-35
11775,590667,1870,4360,57.434878056728785,6.6,83.4,finished,didn't withdraw,F,West Midlands Region,A Level or Equivalent,30-40%,0-35
11776,590668,1264,4442,69.1125921059028,-2.953488372093023,63.116279069767444,unfinished,normal withdrawal,F,Yorkshire Region,Lower Than A Level,50-60%,35-55
11777,590676,5175,14199,76.30056621345861,-1.3,64.7,finished,didn't withdraw,M,South East Region,No Formal quals,20-30%,0-35
11778,590680,2457,5509,74.29688856048807,0.42857142857142855,85.42857142857143,finished,didn't withdraw,F,Yorkshire Region,A Level or Equivalent,10-20,0-35
11779,590701,10860,49704,79.25151351999266,-67.58333333333333,92.0,finished,didn't withdraw,M,North Region,A Level or Equivalent,10-20,35-55
11780,590707,6444,21096,79.2697721341089,-31.166666666666668,92.33333333333333,finished,didn't withdraw,M,Yorkshire Region,Lower Than A Level,60-70%,0-35
11781,590711,2322,9234,58.54520662392433,-40.0,85.0,finished,didn't withdraw,F,East Anglian Region,Lower Than A Level,40-50%,35-55
11782,590744,3236,13372,49.37039494915853,-4.75,77.5,finished,didn't withdraw,F,Scotland,HE Qualification,10-20,0-35
11783,590749,483,3057,104.49492047844765,-118.0,71.33333333333333,unfinished,late withdrawal,M,East Anglian Region,Lower Than A Level,30-40%,35-55
11784,590753,30,78,0.0,14.0,50.0,finished,didn't withdraw,M,North Western Region,A Level or Equivalent,10-20,0-35
11785,590762,1713,2885,47.264055148610645,1.0,85.57142857142857,finished,didn't withdraw,M,Scotland,A Level or Equivalent,30-40%,0-35
11786,590764,1368,4893,73.8877404583822,-43.88461538461539,75.65384615384616,unfinished,normal withdrawal,F,East Anglian Region,Lower Than A Level,90-100%,35-55
11787,590789,4655,10423,78.9986503016501,-6.285714285714286,85.14285714285714,finished,didn't withdraw,F,North Region,HE Qualification,10-20,0-35
11788,590811,879,1428,26.263458088553964,-1.0,67.66666666666667,unfinished,late withdrawal,M,Ireland,Lower Than A Level,10-20,0-35
11789,590812,342,810,17.22186379555339,1.7857142857142858,53.285714285714285,unfinished,late withdrawal,F,Wales,Lower Than A Level,0-10%,35-55
11790,590818,218,566,36.32121651639396,11.0,53.0,finished,didn't withdraw,M,West Midlands Region,A Level or Equivalent,80-90%,0-35
11791,590824,11676,46284,79.23569958917174,-59.416666666666664,78.58333333333333,finished,didn't withdraw,F,Yorkshire Region,Lower Than A Level,80-90%,0-35
11792,590828,154,472,14.528486606557582,1.0,34.0,unfinished,late withdrawal,F,South East Region,A Level or Equivalent,20-30%,0-35
11793,590836,1161,3528,58.62405542278559,-38.55555555555556,78.33333333333333,finished,didn't withdraw,F,South West Region,A Level or Equivalent,60-70%,0-35
11794,590837,1216,5648,52.86379332928436,-0.25,61.75,finished,didn't withdraw,M,North Western Region,Lower Than A Level,30-40%,0-35
11795,590849,8668,43670,82.77262955827328,-6.818181818181818,65.0,finished,didn't withdraw,M,North Western Region,A Level or Equivalent,20-30%,0-35
11796,590854,1790,6290,66.29042549886456,-4.6,68.2,finished,didn't withdraw,F,North Region,HE Qualification,0-10%,0-35
11797,590864,981,4419,58.62405542278559,-36.0,66.66666666666667,finished,didn't withdraw,F,London Region,A Level or Equivalent,10-20,35-55
11798,590867,30,50,0.0,-8.0,0.0,unfinished,normal withdrawal,M,London Region,A Level or Equivalent,40-50%,35-55
11799,590870,120,760,40.88185522889735,16.25,46.75,finished,didn't withdraw,F,South East Region,A Level or Equivalent,30-40%,0-35
11800,590877,1938,5750,52.886725312555654,-0.44,73.5,finished,didn't withdraw,M,South East Region,Lower Than A Level,40-50%,0-35
11801,590882,1124,7156,49.52939824308973,0.0,76.25,finished,didn't withdraw,M,South Region,Lower Than A Level,70-80%,0-35
11802,590886,3614,6766,62.37476633551292,0.7377049180327869,68.27868852459017,unfinished,late withdrawal,M,North Western Region,HE Qualification,20-30%,0-35
11803,590907,13776,79092,79.25151351999266,-28.333333333333332,75.5,finished,didn't withdraw,M,East Midlands Region,Lower Than A Level,10-20,0-35
11804,590914,903,4753,72.52126125029358,2.2857142857142856,48.0,finished,didn't withdraw,F,West Midlands Region,A Level or Equivalent,40-50%,0-35
11805,590918,1344,2233,79.14215387188119,-1.7142857142857142,45.714285714285715,finished,didn't withdraw,M,North Western Region,Lower Than A Level,20-30%,0-35
11806,590920,5034,11910,65.38740594697872,-2.763440860215054,51.38709677419355,unfinished,late withdrawal,F,East Midlands Region,Lower Than A Level,20-30%,0-35
11807,590921,3425,7270,50.17677840305305,-2.8,87.6,finished,didn't withdraw,F,West Midlands Region,A Level or Equivalent,10-20,0-35
11808,590923,66,132,15.49516053482506,2.6666666666666665,78.66666666666667,finished,didn't withdraw,F,North Western Region,Lower Than A Level,0-10%,0-35
11809,590931,2700,5094,50.00580611450325,0.3333333333333333,80.77777777777777,finished,didn't withdraw,F,Ireland,A Level or Equivalent,0-10%,0-35
11810,590961,952,3531,49.71766819363359,-0.32,67.08,unfinished,late withdrawal,M,Scotland,A Level or Equivalent,80-90%,0-35
11811,590970,6924,33696,74.74955640808918,2.25,70.25,finished,didn't withdraw,M,South East Region,Lower Than A Level,70-80%,0-35
11812,590974,244,824,7.150554858373488,1.5,64.0,unfinished,late withdrawal,M,Yorkshire Region,Lower Than A Level,60-70%,0-35
11813,590980,18876,108744,79.25151351999266,-24.5,68.58333333333333,finished,didn't withdraw,M,South West Region,Lower Than A Level,70-80%,0-35
11814,590989,3456,13164,79.38366554361285,-36.333333333333336,72.0,finished,didn't withdraw,M,South East Region,Lower Than A Level,40-50%,0-35
11815,590994,1936,4906,61.40098944399996,1.0909090909090908,84.45454545454545,finished,didn't withdraw,F,Scotland,Lower Than A Level,60-70%,0-35
11816,591008,186,538,14.405881151970743,8.0,53.0,unfinished,late withdrawal,M,East Midlands Region,Lower Than A Level,50-60%,0-35
11817,591021,2180,8964,49.440873778686395,-2.25,92.5,finished,didn't withdraw,M,Ireland,Lower Than A Level,0-10%,0-35
11818,591030,902,1958,61.40098944399996,0.2727272727272727,76.27272727272727,finished,didn't withdraw,F,East Anglian Region,Lower Than A Level,30-40%,0-35
11819,591034,370,885,30.265686258630954,1.2,80.8,finished,didn't withdraw,F,Ireland,Lower Than A Level,50-60%,0-35
11820,591055,6876,39576,79.2697721341089,-26.166666666666668,78.33333333333333,finished,didn't withdraw,M,East Midlands Region,Lower Than A Level,80-90%,0-35
11821,591071,2611,6489,79.14215387188119,-2.7142857142857144,84.42857142857143,finished,didn't withdraw,F,South Region,A Level or Equivalent,90-100%,0-35
11822,591078,5928,24720,79.25151351999266,-38.833333333333336,85.33333333333333,finished,didn't withdraw,M,Ireland,HE Qualification,0-10%,0-35
11823,591083,4392,31992,70.74959562916344,1.5,50.875,finished,didn't withdraw,F,North Region,Lower Than A Level,20-30%,35-55
11824,591094,1440,3558,34.628105507765085,0.5,71.66666666666667,unfinished,late withdrawal,F,West Midlands Region,Lower Than A Level,0-10%,0-35
11825,591111,2436,13020,74.77810311770654,2.4166666666666665,59.5,finished,didn't withdraw,M,South East Region,Lower Than A Level,10-20,0-35
11826,591159,232,726,18.07392228230128,-1.5,86.0,unfinished,late withdrawal,M,South Region,Lower Than A Level,80-90%,0-35
11827,591163,414,1374,14.405881151970743,3.0,62.0,unfinished,late withdrawal,M,Scotland,A Level or Equivalent,40-50%,0-35
11828,591165,195,818,0.0,-1.0,87.0,finished,didn't withdraw,M,Scotland,Lower Than A Level,10-20,0-35
11829,591179,1526,6153,62.76786501107698,-40.142857142857146,86.85714285714286,finished,didn't withdraw,M,South Region,Lower Than A Level,60-70%,0-35
11830,591193,9674,26131,78.9986503016501,-14.571428571428571,91.0,finished,didn't withdraw,M,South Region,Lower Than A Level,90-100%,35-55
11831,591198,1264,4392,60.60064881140826,-41.125,83.5,finished,didn't withdraw,F,West Midlands Region,Lower Than A Level,70-80%,35-55
11832,591202,1512,3360,79.14215387188119,-3.857142857142857,50.42857142857143,finished,didn't withdraw,F,East Midlands Region,A Level or Equivalent,10-20,0-35
11833,591210,3668,7630,79.06233322235192,-3.142857142857143,56.57142857142857,finished,didn't withdraw,F,North Western Region,A Level or Equivalent,80-90%,35-55
11834,591216,7,12,0.0,-43.0,90.0,unfinished,late withdrawal,F,East Anglian Region,Lower Than A Level,90-100%,0-35
11835,591219,3984,20832,79.2697721341089,-53.583333333333336,69.0,finished,didn't withdraw,M,Yorkshire Region,A Level or Equivalent,10-20,0-35
11836,591223,14509,63217,61.40098944399996,-1.6363636363636365,81.63636363636364,finished,didn't withdraw,F,Scotland,HE Qualification,20-30%,35-55
11837,591225,1320,3624,60.60064881140826,-36.625,89.375,finished,didn't withdraw,F,East Anglian Region,A Level or Equivalent,80-90%,0-35
11838,591230,7893,30012,75.00768364590562,-0.7480314960629921,85.95275590551181,finished,didn't withdraw,M,London Region,HE Qualification,20-30%,0-35
11839,591243,918,5022,58.54520662392433,-37.666666666666664,83.0,finished,didn't withdraw,F,South Region,Lower Than A Level,90-100%,35-55
11840,591255,57,171,71.30547376068189,-41.333333333333336,76.66666666666667,finished,didn't withdraw,F,South Region,Lower Than A Level,70-80%,0-35
11841,591257,1729,6699,47.66617790560758,4.0,81.57142857142857,finished,didn't withdraw,F,Wales,Lower Than A Level,0-10%,35-55
11842,591273,1790,4070,57.434878056728785,4.3,75.8,finished,didn't withdraw,M,Wales,A Level or Equivalent,80-90%,35-55
11843,591299,4906,10076,61.45146293336489,3.0,83.72727272727273,finished,didn't withdraw,F,Wales,A Level or Equivalent,50-60%,0-35
11844,591318,1020,4062,91.36135152089278,-51.666666666666664,72.33333333333333,unfinished,late withdrawal,M,South Region,Lower Than A Level,80-90%,0-35
11845,591321,616,1883,62.76786501107698,-13.857142857142858,57.857142857142854,finished,didn't withdraw,M,West Midlands Region,Lower Than A Level,20-30%,35-55
11846,591343,3072,14592,79.43007517373543,-0.25,65.33333333333333,finished,didn't withdraw,M,Scotland,A Level or Equivalent,30-40%,0-35
11847,591375,3844,15676,61.706582640242885,0.14130434782608695,97.1086956521739,finished,didn't withdraw,M,Scotland,A Level or Equivalent,80-90%,35-55
11848,591388,7068,24940,62.221919335691084,-0.5446428571428571,91.44642857142857,finished,didn't withdraw,M,West Midlands Region,HE Qualification,60-70%,0-35
11849,591394,13695,59741,80.63573897767256,-57.90909090909091,90.0909090909091,finished,didn't withdraw,F,London Region,Lower Than A Level,30-40%,0-35
11850,591398,1736,6724,46.145422308177004,4.25,93.5,finished,didn't withdraw,M,South Region,A Level or Equivalent,90-100%,35-55
11851,591403,15864,81792,79.25151351999266,-31.75,89.75,finished,didn't withdraw,M,East Anglian Region,A Level or Equivalent,0-10%,0-35
11852,591409,927,4041,58.54520662392433,-27.0,81.66666666666667,finished,didn't withdraw,M,North Region,Lower Than A Level,10-20,0-35
11853,591410,480,1024,51.91589966761505,7.5,59.375,finished,didn't withdraw,F,Yorkshire Region,Lower Than A Level,30-40%,0-35
11854,591412,324,920,14.405881151970743,-0.5,79.0,finished,didn't withdraw,M,South West Region,A Level or Equivalent,40-50%,0-35
11855,591414,3810,8180,57.38292428937376,3.2,72.6,finished,didn't withdraw,F,Ireland,A Level or Equivalent,10-20,0-35
11856,591420,1590,5220,62.65072260938625,1.4,80.5,finished,didn't withdraw,F,Ireland,A Level or Equivalent,80-90%,0-35
11857,591424,458,2458,18.16060825819698,-1.0,91.5,unfinished,late withdrawal,M,North Western Region,HE Qualification,50-60%,0-35
11858,591448,4634,12124,74.29688856048807,-1.4285714285714286,86.42857142857143,finished,didn't withdraw,F,London Region,A Level or Equivalent,60-70%,0-35
11859,591501,3498,8580,61.40098944399996,0.2727272727272727,85.0,finished,didn't withdraw,F,South Region,A Level or Equivalent,90-100%,35-55
11860,591516,489,1818,0.0,-128.0,78.33333333333333,finished,didn't withdraw,M,North Western Region,Lower Than A Level,30-40%,0-35
11861,591518,2354,5423,61.40098944399996,-1.0909090909090908,88.0909090909091,finished,didn't withdraw,F,North Western Region,A Level or Equivalent,90-100%,35-55
11862,591523,4868,18828,52.769309262108024,-2.25,94.5,finished,didn't withdraw,M,South Region,A Level or Equivalent,40-50%,35-55
11863,591525,12492,39060,80.03509982689516,-17.083333333333332,77.58333333333333,finished,didn't withdraw,M,South East Region,A Level or Equivalent,70-80%,35-55
11864,591540,1968,4116,61.861662184481844,-1.1666666666666667,82.83333333333333,finished,didn't withdraw,M,North Western Region,A Level or Equivalent,0-10%,35-55
